7.39,2536.37
7.42,259.06
7.44,31.33
7.42,8.53
7.44,6.27
7.45,6.07
7.45,6.05
7.47,6.07
7.47,6.07
7.47,6.09
7.47,6.1
7.5,6.1
7.48,6.1
7.5,6.1
7.5,6.12
0.75,6.12
6.83,6.1
7.43,6.1
7.53,2576.33
7.53,263.16
7.53,31.84
7.53,8.71
7.55,6.38
7.53,6.17
7.55,6.15
7.56,6.14
7.53,6.14
7.55,6.14
7.56,6.14
7.56,6.14
7.56,6.16
7.56,6.14
7.56,6.14
0.76,6.14
6.88,6.14
7.51,6.14
7.58,2576.35
7.58,263.18
7.58,31.86
7.58,8.73
7.58,6.42
7.58,6.19
7.61,6.17
7.61,6.18
7.59,6.19
7.58,6.19
7.61,6.19
7.59,6.19
7.58,6.19
7.61,6.19
7.61,6.19
0.76,6.19
6.93,6.19
7.54,6.19
7.61,2604.39
7.61,266.03
7.61,32.19
7.61,8.81
7.61,6.47
7.61,6.24
7.61,6.21
7.64,6.21
7.61,6.21
7.61,6.21
7.64,6.21
7.61,6.21
7.61,6.21
7.64,6.21
7.61,6.21
0.76,6.23
6.93,6.23
7.54,6.23
7.64,2614.31
7.64,267.04
7.64,32.29
7.61,8.84
7.64,6.49
7.64,6.26
7.61,6.24
7.64,6.23
7.64,6.23
7.64,6.23
7.64,6.21
7.61,6.21
7.64,6.21
7.64,6.21
7.61,6.21
0.76,6.21
6.95,6.23
7.57,6.23
7.64,2624.35
7.64,268.09
7.64,32.46
7.64,8.92
7.64,6.57
7.64,6.33
7.61,6.31
7.64,6.31
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
0.76,6.28
6.95,6.28
7.57,6.28
7.61,2624.35
7.64,268.09
7.64,32.48
7.61,8.92
7.64,6.55
7.64,6.31
7.61,6.28
7.64,6.28
7.64,6.28
7.61,6.28
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
0.76,6.28
6.95,6.28
7.57,6.28
7.61,2634.35
7.64,269.09
7.64,32.56
7.61,8.89
7.64,6.52
7.64,6.28
7.61,6.26
7.64,6.26
7.64,6.26
7.61,6.26
7.64,6.26
7.64,6.28
7.64,6.26
7.64,6.26
7.64,6.28
0.76,6.28
6.93,6.28
7.57,6.28
7.64,2634.35
7.64,269.09
7.64,32.56
7.64,8.91
7.61,6.54
7.61,6.31
7.64,6.26
7.64,6.26
7.61,6.26
7.64,6.26
7.64,6.26
7.61,6.26
7.64,6.28
7.64,6.28
7.61,6.28
0.76,6.28
6.95,6.28
7.54,6.28
7.61,2644.38
7.64,270.11
7.64,32.69
7.61,8.94
7.64,6.57
7.64,6.31
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
7.61,6.28
7.64,6.28
7.64,6.28
7.64,6.28
7.64,6.28
0.76,6.26
6.93,6.28
7.57,6.26
7.64,2624.33
7.64,268.07
7.64,32.44
7.64,8.88
7.64,6.52
7.64,6.28
7.61,6.26
7.64,6.26
7.64,6.26
7.64,6.26
7.64,6.26
7.64,6.26
7.64,6.26
7.61,6.26
7.64,6.26
0.76,6.26
6.93,6.26
7.57,6.26
7.64,2634.35
7.64,269.11
7.61,32.56
7.64,8.91
7.64,6.57
7.61,6.33
7.64,6.31
7.64,6.28
7.61,6.28
7.64,6.28
7.64,6.28
7.61,6.28
7.64,6.28
7.64,6.28
7.61,6.28
0.76,6.28
6.95,6.28
7.54,6.28
7.61,2644.38
7.61,270.11
7.64,32.69
7.61,8.94
7.61,6.57
7.64,6.33
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.64,6.31
7.61,6.31
7.61,6.31
7.64,6.31
0.76,6.33
6.93,6.33
7.54,6.33
7.64,2654.3
7.61,271.13
7.61,32.81
7.61,8.98
7.61,6.59
7.61,6.36
7.61,6.31
7.61,6.33
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
0.76,6.31
6.93,6.31
7.54,6.31
7.58,2644.38
7.61,270.11
7.61,32.69
7.61,8.94
7.61,6.57
7.61,6.33
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.64,6.28
7.61,6.28
7.61,6.28
0.76,6.3
6.93,6.28
7.54,6.3
7.61,2644.35
7.61,270.09
7.61,32.68
7.61,8.94
7.61,6.57
7.61,6.33
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
7.61,6.31
0.76,6.31
6.93,6.31
7.54,6.31
7.61,2634.35
7.61,269.09
7.61,32.56
7.61,8.91
7.59,6.54
7.61,6.31
7.61,6.28
7.59,6.28
7.58,6.28
7.58,6.28
7.58,6.28
7.58,6.28
7.61,6.28
7.59,6.28
7.58,6.28
0.76,6.28
6.9,6.28
7.52,6.28
7.58,2634.35
7.58,269.09
7.58,32.56
7.58,8.91
7.58,6.54
7.58,6.31
7.58,6.28
7.58,6.28
7.58,6.28
7.58,6.28
7.56,6.3
7.53,6.31
7.53,6.31
7.55,6.31
7.56,6.31
0.76,6.33
6.88,6.33
7.46,6.31
7.53,2644.38
7.53,270.11
7.55,32.69
7.56,8.94
7.53,6.57
7.55,6.33
7.53,6.33
7.55,6.33
7.56,6.33
7.53,6.33
7.55,6.33
7.56,6.33
7.53,6.33
7.55,6.33
7.53,6.33
0.75,6.33
6.88,6.33
7.46,6.35
7.48,2664.32
7.47,272.15
7.5,32.93
7.45,8.99
7.45,6.6
7.45,6.36
7.45,6.33
7.45,6.33
7.47,6.33
7.45,6.33
7.45,6.33
7.45,6.33
7.4,6.33
7.32,6.33
7.33,6.33
0.73,6.33
6.77,6.33
7.4,6.33
7.56,2654.28
7.56,271.1
7.56,32.79
7.56,8.95
7.56,6.57
7.56,6.33
7.56,6.31
7.56,6.31
7.56,6.31
7.56,6.31
7.56,6.31
7.56,6.33
7.56,6.33
7.56,6.33
7.56,6.33
0.76,6.33
6.88,6.33
7.49,6.33
7.56,2654.3
7.56,271.13
7.58,32.81
7.56,8.98
7.58,6.59
7.58,6.36
7.56,6.33
7.58,6.33
7.58,6.33
7.56,6.33
7.58,6.33
7.58,6.33
7.56,6.33
7.58,6.33
7.58,6.33
0.76,6.33
6.9,6.33
7.52,6.33
7.58,2654.32
7.56,271.15
7.58,32.83
7.58,9.0
7.56,6.62
7.58,6.38
7.58,6.36
7.56,6.35
7.58,6.35
7.58,6.35
7.58,6.35
7.56,6.35
7.58,6.35
7.58,6.35
7.56,6.35
0.76,6.35
6.9,6.37
7.49,6.37
7.53,2672.34
7.53,272.97
7.63,33.01
7.56,9.02
7.51,6.62
7.63,6.38
7.59,6.36
7.51,6.35
7.63,6.35
7.59,6.35
7.48,6.35
7.62,6.35
7.61,6.35
7.49,6.35
7.62,6.35
0.76,6.35
6.8,6.35
7.53,6.37
7.64,2672.34
7.59,272.97
7.48,33.01
7.62,9.04
7.59,6.64
7.48,6.42
7.62,6.4
7.61,6.4
7.49,6.4
7.6,6.4
7.63,6.4
7.49,6.4
7.57,6.4
7.63,6.4
7.49,6.4
0.75,6.4
6.95,6.4
7.45,6.4
7.53,2682.26
7.5,273.96
7.62,33.13
7.56,9.05
7.48,6.64
7.6,6.4
7.61,6.37
7.49,6.37
7.57,6.37
7.63,6.37
7.51,6.37
7.55,6.37
7.63,6.37
7.51,6.35
7.53,6.35
0.75,6.35
6.85,6.35
7.41,6.35
7.47,2672.36
7.57,272.99
7.61,33.06
7.49,9.06
7.55,6.66
7.63,6.42
7.51,6.38
7.53,6.37
7.63,6.37
7.54,6.37
7.45,6.37
7.6,6.37
7.56,6.37
7.46,6.37
7.55,6.37
0.75,6.37
6.78,6.37
7.43,6.37
7.29,2672.34
7.23,272.97
7.3,33.03
7.31,9.04
7.21,6.64
7.27,6.4
7.3,6.36
7.21,6.35
7.27,6.35
7.35,6.35
7.24,6.35
7.25,6.35
7.38,6.35
7.36,6.35
